Loc,Loc Name,Loc St Abbrev,Loc Cnty,Loc Zone,Dir Flo,Loc Stat Ind,Loc Type Ind,Eff Date,Inact Date,TSP,TSP Name,TSP FERC CID,Update D/T,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name
72863,"DELMARVA POWER & LIGHT - NEW CASTLE, DE (ULTRA SONIC MTRS)",DE,NEW CASTLE,3,D,A,END,"	19920623",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:43,Y,DELMARVA POWER & LIGHT COMPANY,"	006918882",,N,,,
72870,TANA EXPLORATION COMPANY LLC -MP 175-RUN 1,LA,MAIN PASS,ELA,R,I,WHD,,"	20160404","	007932908","Texas Eastern Transmission, LP",C000094,20190725 14:09:20,Y,TANA EXPLORATION COMPANY LLC,"	118250393",,N,,,
72871,"NORAM -  BODCAW, AR",AR,NEVADA,ETX,D,A,INT,"	19921214",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:25:12,Y,CENTERPOINT ENERGY RESOURCES CORP.,"	046700779",,N,,,
72874,"ST. JOSEPH - LAWRENCE CO., TN",TN,LAWRENCE,1,D,A,LDC,"	19940826",,"	007932908","Texas Eastern Transmission, LP",C000094,20200827 13:05:31,Y,"CITY OF ST. JOSEPH, TENNESSEE","	","	0000008451",N,,,
72877,"DENBURY ONSHORE, LLC",TX,BRAZORIA,STX,D,A,END,"	19921006",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:24,Y,"DENBURY ONSHORE,LLC.","	141939244",,N,,,
72890,"LOUISIANA INTRASTATE GAS - IBERVILLE PSH., LA (DEL)",LA,IBERVILLE,ELA,D,A,INT,"	19930101",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:24,Y,"ENLINK LIG, LLC","	","	0000030276",Y,C001142,"	9120",TETCO WHITE CASTLE
72892,"ENTERPRISE TEXAS PIPELINE, LLC - PANOLA COUNTY, TX (REC)",TX,PANOLA,ETX,R,A,INT,"	19930327",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:24,Y,ENTERPRISE TEXAS PIPELINE LLC,"	","	0000028779",Y,C000924,"	321711",TETCO BECKVILLE
72897,"DESCO OIL COMPANY - CAMERON PSH., LA",LA,CAMERON,WLA,R,I,WHD,,"	20190901","	007932908","Texas Eastern Transmission, LP",C000094,20190909 15:20:22,Y,DESCO OIL COMPANY,"	092486018",,N,,,
72903,ANR - GLEN KARN - (72903),OH,DARKE,2,R,A,INT,"	19921201",,"	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:16:53,Y,ANR PIPELINE COMPANY,"	006958581",,Y,C000623,"	174721",LEBANON/GLEN KARN-TETCO
72904,"VECTREN OHIO - GLEN KARN, OH (PEPL 02831)",OH,DARKE,2,D,A,LDC,"	19940802",,"	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:27:58,Y,"VECTREN ENERGY DELIVERY OF OHIO, INC.","	","	0000028086",N,,,
72906,"DAYTON PWR. & LT. -CASTINE, OH",OH,MONTGOMERY,2,D,A,LDC,"	19921201",,"	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:27:58,Y,"VECTREN ENERGY DELIVERY OF OHIO, INC.","	","	0000028086",N,,,
72908,"DUKE ENERGY OHIO INC. SPRINGBORO, FRANKLIN, OH",OH,FRANKLIN,2,D,A,LDC,"	19930318",,"	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:19:05,Y,"DUKE ENERGY OHIO, INC. (REG)","	006999189",,Y,C000295,"	72908",SPRINGBORO
72909,"DAYTON PWR & LT - RED LION, OH",OH,WARREN,2,D,A,LDC,"	19921201",,"	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:27:58,Y,"VECTREN ENERGY DELIVERY OF OHIO, INC.","	","	0000028086",N,,,
72910,"GAS CHROM @ CW-DTI (I-O) & LEBANON, OH - (72910)",OH,WARREN,2,D,A,INT,"	19921201",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:27,Y,"DOMINION ENERGY TRANSMISSION, INC.","	116025180",,Y,C000160,"	40501",TET-LEBANON LATERAL
72911,"COL. GAS (I-O) & LEBANON, OH",OH,WARREN,2,D,A,INT,"	19921201",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:27,Y,"COLUMBIA GAS TRANSMISSION, LLC","	054748041",,Y,C000306,"	A4",PEP LEBANON LAT-6
72921,TALOS - VK 203,OF,VIOSCA KNOLL,ELA,R,I,WHD,,"	20190325","	007932908","Texas Eastern Transmission, LP",C000094,20190731 09:35:20,Y,TALOS ERT LLC,"	","	0000030750",N,,,
72926,"KENT. UTIL. - GARRARD CO., KY",KY,GARRARD,2,D,A,END,"	19941201",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:52:26,Y,KENTUCKY UTILITIES COMPANY,"	006944938",,N,,,
72930,"PECO ENERGY - EDDYSTONE, DELAWARE CO., PA",PA,DELAWARE,3,D,A,LDC,"	19940520",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:43,Y,PECO ENERGY COMPANY,"	007914468",,N,,,
72936,"CHANDELEUR PIPE LINE CO. (CANTIUM, LLC) - MP 41L",OF,MAIN PASS,ELA,R,A,WHD,"	19931217",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:27:05,Y,CHANDELEUR PIPELINE CO,"	832468243",,Y,C000827,"	124998",MP41L_TETCO
72942,"COLUMBIA GAS (N.W.L. CORP.) - FAYETTE CO., PA",PA,FAYETTE,2,D,A,INT,"	19940328",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:44,Y,COLUMBIA GAS OF PENNSYLVANIA,"	008781668",,N,,,
72944,"PUBLIC SERVICE - JAMESBURG - MIDDLESEX CO., NJ",NJ,MIDDLESEX,3,D,A,LDC,"	19950105",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:46,Y,PUBLIC SERVICE ELECTRIC AND GAS COMPANY (NJ),"	006973812",,N,,,
72950,"APTIAN GAS CORP., K.W. SCHREINER #1 - LIVE OAK CO., TX",TX,LIVE OAK,STX,R,A,WHD,"	19940308",,"	007932908","Texas Eastern Transmission, LP",C000094,20200827 13:12:52,Y,APTIAN GAS CORPORATION,"	","	0000015595",N,,,
72951,"APTIAN GAS CORP., SCHREINER RANCH - LIVE OAK CO., TX",TX,LIVE OAK,STX,R,I,WHD,,"	20190108","	007932908","Texas Eastern Transmission, LP",C000094,20200827 13:12:52,Y,APTIAN GAS CORPORATION,"	","	0000015595",N,,,
72956,"MID TN GAS DIST - WILSON, TN",TN,WILSON,1,D,A,LDC,"	19950119",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:21,Y,MIDDLE TENNESSEE NATURAL GAS UTILITY DISTRICT,"	042938647",,N,,,
72963,"AUBURN ENTERPRISES - KERLICK #1, DEWITT, TX",TX,DE WITT,STX,R,A,WHD,"	19940506",,"	007932908","Texas Eastern Transmission, LP",C000094,20200827 13:12:52,Y,AUBERN ENTERPRISES,"	","	0000015868",N,,,
72964,"ELLIOT OIL & GAS, BROWDER #C-1, SAN JACINTO CO., TX (REC)",TX,SAN JACINTO,STX,R,A,WHD,"	19940512",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:24,Y,ELLIOTT OIL & GAS CO,"	617375605",,N,,,
72965,"M.E.OPERATING & SERVICES- WRIGHT #1 - COLORADO CO., TX",TX,COLORADO,STX,R,A,WHD,"	19940603",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:24,Y,"M. E. OPERATING AND SERVICES, INC.","	","	0000030530",N,,,
72967,"ATMOS ENERGY -MONROE, MS",MS,MONROE,1,D,A,LDC,"	19960425",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:24,Y,ATMOS ENERGY CORPORATION,"	159717263",,Y,C003008,"	72967",MONROE
72972,WALTER OIL & GAS - WD 106,OF,WEST DELTA,ELA,R,A,WHD,"	19950202",,"	007932908","Texas Eastern Transmission, LP",C000094,20190802 11:20:29,Y,WALTER OIL & GAS CORPORATION,"	058996364",,N,,,
72979,"PECO - DOYLESTOWN, BUCKS CO., PA",PA,BUCKS,3,D,A,LDC,"	19951215",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:33,Y,PECO ENERGY COMPANY,"	007914468",,N,,,
72990,"MVG - MADISON CO., MS",MS,MADISON,ELA,D,A,LDC,"	19951115",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:24,Y,ATMOS ENERGY CORPORATION,"	159717263",,Y,C003008,"	72990",MADISON
72996,"EDMONTON #2 - METCALFE CO., KY",KY,METCALFE,2,D,A,LDC,"	19941228",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 15:21:54,Y,"EDMONTON, KY, CITY OF","	040432783",,N,,,
72998,"ROVIG MINERAL-SWLB FIELD,LAFOURCHE PARISH, LA, LAFOURCHE, L",LA,LAFOURCHE,ELA,R,A,WHD,"	19941130",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:24,Y,"ROVIG MINERALS, INC.","	","	0000030691",N,,,
72999,"AMERICAN EXPLORER - SHORE OIL #1 - LAFOURCHE PSH., LA",LA,LAFOURCHE,ELA,R,A,WHD,"	19941209",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:24,Y,TCHEFUNCTE NATURAL RESOURCES LLC,"	","	0000029679",N,,,
73023,"UGI UTIL - MT. PLEASANT, BERKS CO. , PA",PA,BERKS,3,D,A,LDC,"	19960206",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:44,Y,"UGI UTILITIES, INC.","	799376595",,Y,C008951,"	",
73025,"ATMOS ENERGY, TN (B/D 76025)",TN,WILLIAMSON,1,D,A,LDC,"	19941230",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:22:05,Y,ATMOS ENERGY CORPORATION,"	159717263",,Y,C003008,"	73025",TRIUNE TX EAST 73025
73027,FIELDWOOD ENERGY - SP 87-D,OF,SOUTH PASS,ELA,R,A,WHD,"	19950512",,"	007932908","Texas Eastern Transmission, LP",C000094,20190731 09:35:20,Y,FIELDWOOD ENERGY LLC,"	068663836",,N,,,
73037,"MISSISSIPPI VALLEY - CLAY CO., MS",MS,CLAY,1,D,A,LDC,"	19951003",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:24,Y,ATMOS ENERGY CORPORATION,"	159717263",,Y,C003008,"	73037",CLAY CO.
73041,"FOUR SQUARE GAS CO., INC. (CHIRENO #3) -  SHELBY CO., TX",TX,SHELBY,ETX,D,A,LDC,"	19961114",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:24,Y,CITY OF CHIRENO,"	","	0000005485",N,,,
73060,"PGW - HARKNESS POINT - PHILADELPHIA, PA",PA,PHILADELPHIA,3,D,A,LDC,"	19970819",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:43,Y,PHILADELPHIA GAS WORKS,"	148415904",,N,,,
73062,"ELIZABETHTOWN GAS COMPANY - UNION CO., NJ",NJ,UNION,3,D,A,LDC,"	19971223",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:47,Y,ELIZABETHTOWN GAS COMPANY,"	006972236",,N,,,
73068,"BRAMMER ENGINEERING, INC. -GREEN GAS UNIT #1 - HARRISON CO.",TX,HARRISON,ETX,R,I,WHD,,"	20190930","	007932908","Texas Eastern Transmission, LP",C000094,20190930 11:20:25,Y,"INDIGO MINERALS, LLC","	795602866",,N,,,
73070,"CENTANA GATHERING CO. MP 225,LA",LA,MAIN PASS,ELA,R,A,WHD,"	19960322",,"	007932908","Texas Eastern Transmission, LP",C000094,20190731 09:35:20,Y,"CENTANA GATHERING, LLC","	","	0000027633",N,,,
73071,NOBLE - VK 826,OF,VIOSCA KNOLL,ELA,R,A,WHD,"	19961227",,"	007932908","Texas Eastern Transmission, LP",C000094,20190731 09:35:20,Y,"CENTANA GATHERING, LLC","	","	0000027633",N,,,
73072,"W & T OFFSHORE,INC. BLK 279 VERM. LAO",OF,VERMILLION,WLA,R,I,WHD,,"	20190901","	007932908","Texas Eastern Transmission, LP",C000094,20190924 10:25:02,Y,TALOS ENERGY OFFSHORE LLC,"	","	0000030741",N,,,
73073,"SHELL OFFSHORE , WD 143, - LAO",OF,WEST DELTA,ELA,R,A,WHD,"	19960804",,"	007932908","Texas Eastern Transmission, LP",C000094,20190802 11:20:29,Y,"SHELL OFFSHORE, INC.","	082812637",,N,,,
73076,"ATMOS ENERGY - COLUMBIA, TN",TN,MAURY,1,D,A,LDC,"	19960109",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:22:05,Y,ATMOS ENERGY CORPORATION,"	159717263",,Y,C003008,"	73076",COLUMBIA TX EAST 73076
73078,"EAGLE NATURAL GAS -LAKE BOEUF, LAFOURCHE PSH., LA - TEST",LA,LAFOURCHE,ELA,R,I,WHD,,"	20190611","	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:07,Y,"PROVEN FUEL - HOUMA, LLC","	","	0000030589",N,,,
73079,"SMYRNA #3 - RUTHERFORD CO., TN",TN,RUTHERFORD,1,D,A,LDC,"	19961218",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:33:35,Y,"SMYRNA, TENNESSEE, TOWN OF","	101758043",,N,,,
73090,VENICE-DELIVERY INTO PLANT,LA,PLAQUEMINES,ELA,D,A,PLT,"	20041212",,"	007932908","Texas Eastern Transmission, LP",C000094,20190731 09:35:20,Y,VGS PIPELINE COMPANY,"	","	0000006719",N,,,
73096,"INTERSTATE ENERGY COMPANY (I.E.C.) - BUCKS CO., PA",PA,BUCKS,3,D,A,INT,"	19960913",,"	007932908","Texas Eastern Transmission, LP",C000094,20200701 10:56:42,Y,"ADELPHIA GATEWAY, LLC","	081273189",,Y,C010476,"	M73096",QUAKERTOWN
73104,"VERADO ENERGY, INC. - YOUNG #3 - RUSK COUNTY, TX",TX,RUSK,ETX,R,A,WHD,"	19960801",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:24,Y,PHOENIX GAS PIPELINE COMPANY,"	611558511",,N,,,
73105,"DAYTON PWR & LT - CLINTON, OH",OH,CLINTON,2,D,A,LDC,"	19970111",,"	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:27:58,Y,"VECTREN ENERGY DELIVERY OF OHIO, INC.","	","	0000028086",N,,,
73106,FEDERAL BUREAU OF PRISON - YAZOO CO. MS,MS,YAZOO,ELA,D,A,END,"	19961101",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:24,Y,"PS ENERGY GROUP, INC.","	151015831",,N,,,
73107,"HORTON HWY DIST #2 - MAURY, TN",TN,MAURY,1,D,A,LDC,"	19970421",,"	007932908","Texas Eastern Transmission, LP",C000094,20190909 15:20:33,Y,HORTON HIGHWAY UTILITY DISTRICT,"	081460024",,N,,,
73109,"RED BAY #2, FRANKLIN CO. AL.",AL,FRANKLIN,1,D,A,LDC,"	19990929",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:18,Y,RED BAY WATER WORKS & GAS BOARD,"	780465993",,N,,,
73110,"GREAT LAKE ENERGY - FAYETTE CO. ,PA",PA,FAYETTE,2,R,I,WHD,,"	20200325","	007932908","Texas Eastern Transmission, LP",C000094,20200325 12:20:25,Y,"RANGE RESOURCES - APPALACHIA,  LLC","	114534337",,N,,,
73113,"ENTERPRISE TEXAS PIPELINE LLC - HIDALGO COUNTY, TX",TX,HIDALGO,STX,R,A,INT,"	19970101",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:25,Y,ENTERPRISE TEXAS PIPELINE LLC,"	","	0000028779",Y,C000924,"	834760",TETCO SAN SALVADOR
73116,"DOUGLAS OIL & GAS - FAYETTE CO., PA",PA,FAYETTE,2,R,I,WHD,,"	20180118","	007932908","Texas Eastern Transmission, LP",C000094,20200827 13:12:52,Y,DOUGLAS OIL & GAS INC,"	172958969",,N,,,
73117,"SHELL GULF OF MEXICO- HIDALGO CO., TX",TX,HIDALGO,STX,R,I,WHD,,"	20180312","	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:46:49,Y,OXY USA INC.,"	115102402",,N,,,
73127,PAULSBORO REFINERY,PA,PHILADELPHIA,3,D,A,END,"	19980320",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:36:09,Y,PAULSBORO REFINING COMPANY LLC,"	","	0000029345",N,,,
73131,"DELTA NAT GAS - MADISON CO, KY",KY,MADISON,2,D,A,END,"	19970523",,"	007932908","Texas Eastern Transmission, LP",C000094,20200821 13:06:34,Y,DELTA NATURAL GAS CO INC,"	007779408",,N,,,
73134,"PANENERGY FIELD SERVICES - LINCOLN PARISH, LA",LA,LINCOLN,ETX,D,I,INT,,"	20190930","	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:55:02,Y,"PELICO PIPELINE, LLC","	808668128",,Y,C000109,"	46-492001",TEXAS EASTERN #2614B
73136,"PECO ENERGY - MONTGOMERY CO., PA (CENTER POINT)",PA,MONTGOMERY,3,D,A,LDC,"	19970116",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:45,Y,PECO ENERGY COMPANY,"	007914468",,N,,,
73139,"DCP MIDSTREAM, LP- #1 DIEBEL, GOLIAD CO., TX",TX,GOLIAD,STX,R,A,WHD,"	19970716",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:25,Y,"DCP OPERATING COMPANY, LP","	","	0000030747",N,,,
73141,"MISSISSIPPI CHEMICAL - YAZOO CITY, MS",MS,YAZOO,ELA,D,A,END,"	19980421",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:25,Y,CC92A INDUSTRIES INC.,"	101123578",,N,,,
73147,"CENTANA INTRASTATE PIPELINE CO. - ORANGE CO., TX",TX,ORANGE,WLA,R,A,INT,"	19971031",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:25,Y,"CENTANA INTRASTATE PIPELINE, LLC","	557107638",,Y,C000113,"	77554",WLA VIDOR
73148,"DEEP ROCK RESOURCES - FLOWERS / MATAGORDA CO., TX - RUN 01",TX,MATAGORDA,STX,R,A,WHD,"	19970901",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:25,Y,DOMINION GAS VENTURES INC,"	","	0000014931",N,,,
73150,ARKLA - PULASKI CO. AR.,AR,PULASKI,ETX,D,A,LDC,"	19980403",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:14,Y,CENTERPOINT ENERGY RESOURCES CORP DBA CENTERPOINT ENERGY ARKANSAS GAS,"	006948210",,N,,,
73152,COL GAS-WAYNESBURG - (73152),PA,GREENE,2,R,A,INT,"	19971101",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:33,Y,"COLUMBIA GAS TRANSMISSION, LLC","	054748041",,Y,C000306,"	C14",WAYNESBURG
73153,"PECO -- BROOKHAVEN, PA",PA,DELAWARE,3,D,A,LDC,"	19980415",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:44,Y,PECO ENERGY COMPANY,"	007914468",,N,,,
73154,"PECO ENERGY COMPANY - HERSHEY MILLS, CHESTER CO., PA",PA,CHESTER,3,D,A,LDC,"	19971201",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:44,Y,PECO ENERGY COMPANY,"	007914468",,N,,,
73157,"UGI CENTRAL - PENN FUEL - MCCONNELLSBURG, FULTON CO., PA",PA,FULTON,3,D,A,LDC,"	19971212",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:40,Y,"UGI UTILITIES, INC.","	799376595",,Y,C008951,"	73157",PENN FUEL - MCCONNELSBURG
73159,"LAFAYETTE #2 - MACON CO., TN",TN,MACON,1,D,A,LDC,"	19981014",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 14:52:01,Y,"LAFAYETTE, TENNESSEE, CITY OF","	048848693",,N,,,
73161,"CLAY GAS UTIL. - MONROE CO, KY",KY,MONROE,2,D,A,LDC,"	19981020",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:23,Y,CLAY GAS UTILITY DISTRICT,"	056779564",,N,,,
73164,"DCP MIDSTREAM, LP - GOLIAD CO., TX",TX,GOLIAD,STX,R,A,WHD,"	19980129",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:25,Y,"DCP OPERATING COMPANY, LP","	","	0000030747",N,,,
73165,"SANCHEZ O'BRIEN-BODDEN FROST, LIVE OAK CO., TX",TX,LIVE OAK,STX,R,A,WHD,"	19971226",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:25,Y,"VANGUARD OPERATING, LLC","	079563814",,N,,,
73168,"WILLAMETTE INDUSTRIES -  BIENVILLE PARISH, LA",LA,BIENVILLE,ETX,D,A,END,"	19990624",,"	007932908","Texas Eastern Transmission, LP",C000094,20200713 14:57:33,Y,WEYERHAEUSER COMPANY,"	001306992",,N,,,
73170,"AK STEEL - WARREN CO., OH",OH,WARREN,2,D,A,END,"	19981208",,"	007932908","Texas Eastern Transmission, LP",C000094,20200825 15:16:24,Y,AK STEEL CORPORATION,"	606072130",,N,,,
73171,"EAST CAPE GIRARDEAU, IL",IL,ALEXANDER,1,D,A,LDC,"	19981024",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:20,Y,"CAIRO PUC E C GIRARDEAU ILL DIV., AN INSTRUMENTALITY OF CITY OF CAIRO","	","	0000027181",N,,,
73180,"BLUESTONE - HIDALGO CO., TX",TX,HIDALGO,STX,R,A,WHD,"	19980501",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:25,Y,"BLUESTONE NATURAL RESOURCES, LLC","	","	0000028823",N,,,
73187,"ELIZABETHTOWN GAS COMPANY - LINDEN, NJ",NJ,UNION,3,D,A,LDC,"	19980922",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:48,Y,ELIZABETHTOWN GAS COMPANY,"	006972236",,N,,,
73191,"ST FRANCIS PWR PLT -DUNKIN, MO",MO,DUNKLIN,1,D,A,END,"	19981101",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:19,Y,"ASSOCIATED ELECTRIC COOPERATIVE, INC.","	054077672",,N,,,
73193,"MISS RIV TRANS - STODDARD, MO",MO,STODDARD,1,D,A,INT,"	19980929",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 15:09:15,Y,"ENABLE MISSISSIPPI RIVER TRANSMISSION, LLC","	","	0000030232",Y,C000545,"	12818",TEXAS EASTERN @SIKESTON
73195,"COL. GAS - MONTGOMERY CO., KY",KY,MONTGOMERY,2,R,A,INT,"	19981201",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:26,Y,"COLUMBIA GAS TRANSMISSION, LLC","	054748041",,Y,C000306,"	C41",TEXAS EASTERN TETCON
73196,"DELTA NAT GAS -MADISON CO., KY",KY,MADISON,2,D,A,LDC,"	19990201",,"	007932908","Texas Eastern Transmission, LP",C000094,20200821 13:06:34,Y,DELTA NATURAL GAS CO INC,"	007779408",,N,,,
73198,"TENN. GAS P/L - CASEY CO., KY",KY,CASEY,2,R,A,INT,"	19981120",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:24,Y,"TENNESSEE GAS PIPELINE COMPANY,  L.L.C.","	001939164",,Y,C000020,"	420886",TET/TGP DRY CREEK SALES CASEY
73199,"DCP MIDSTREAM, LP - BEE CO., TX",TX,BEE,STX,R,A,WHD,"	19981204",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:25,Y,"DCP OPERATING COMPANY, LP","	","	0000030747",N,,,
73200,COLUMBIA GAS - FRANKLIN CO. PA (DELIVERY),PA,FRANKLIN,3,D,A,INT,"	19991001",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:36,Y,COLUMBIA GAS OF PENNSYLVANIA,"	008781668",,N,,,
73205,"MIDDLE TN NAT GAS -WILSON, TN",TN,WILSON,1,D,A,INT,"	19991101",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:21,Y,MIDDLE TENNESSEE NATURAL GAS UTILITY DISTRICT,"	042938647",,N,,,
73207,"AECI PLANT STO - ESSEX PWR PLT -STODDARD CO, MO",MO,STODDARD,1,D,A,END,"	19990501",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:19,Y,"ASSOCIATED ELECTRIC COOPERATIVE, INC.","	054077672",,N,,,
73209,"NORAM FIELD SERVICES - SHELBY CO., TX (REC)",TX,SHELBY,ETX,R,A,INT,"	19990323",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:25,Y,"CENTERPOINT ENERGY FIELD SERVICES, LLC","	","	0000029436",N,,,
73210,"GAS CHROMATOGRAPH @ 73210 GREAT LAKE ENERGY - FAYETTE CO.,",PA,FAYETTE,2,R,A,WHD,"	19990816",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:42,Y,"RANGE RESOURCES - APPALACHIA,  LLC","	114534337",,N,,,
73211,"WEIR (NEEL-SCHAFFER) - CHOCTAW CO., MS.",MS,CHOCTAW,1,D,A,END,"	20000628",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:25,Y,"WEIR, MISSISSIPPI, TOWN OF","	053380614",,N,,,
73212,"PECO - EAGLE, CHESTER CO., PA. (DEL)",PA,CHESTER,3,D,A,LDC,"	19991122",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:44,Y,PECO ENERGY COMPANY,"	007914468",,N,,,
73214,"DEFS - PETTUS, BEE CO., TX",TX,BEE,STX,R,A,WHD,"	19990518",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:25,Y,"DCP OPERATING COMPANY, LP","	","	0000030747",N,,,
73216,"TOWN OF SHANNON - MONROE CO., MS",MS,MONROE,1,D,A,LDC,"	20010201",,"	007932908","Texas Eastern Transmission, LP",C000094,20200706 16:35:25,Y,"SHANNON, TOWN OF","	","	0000025337",N,,,
73219,"FINA - GEORGIA PACIFIC #1, OKTIBBEHA CO., MS",MS,OKTIBBEHA,1,R,A,WHD,"	19990619",,"	007932908","Texas Eastern Transmission, LP",C000094,20200821 13:06:07,Y,"CROSS TIMBERS ENERGY, LLC","	","	0000030144",N,,,
73223,"DEFS - EDINBURG POWER PLANT - HIDALGO CO., TX",TX,HIDALGO,STX,D,I,END,,"	20180312","	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:46:49,Y,"DCP OPERATING COMPANY, LP","	","	0000030747",N,,,
73225,"NAT'L GAS  -PERRY CO., OH",OH,PERRY,2,D,A,LDC,"	19991229",,"	007932908","Texas Eastern Transmission, LP",C000094,20200805 11:51:18,Y,NATIONAL GAS & OIL COOPERATIVE,"	001053560",,N,,,
73226,"JONESBORO CITY, WATER & LIGHT - GREENE, AR",AR,GREENE,1,D,A,END,"	20000101",,"	007932908","Texas Eastern Transmission, LP",C000094,20200316 15:27:18,Y,"CITY WATER & LIGHT OF JONESBORO, ARKANSAS","	073531774",,N,,,
73232,"DEFS - GOLIAD COUNTY, TX",TX,GOLIAD,STX,R,I,WHD,,"	20170724","	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:46:52,Y,"DCP OPERATING COMPANY, LP","	","	0000030747",N,,,
73233,DUKE ENERGY INDIANA,OH,BUTLER,2,D,A,END,"	20000316",,"	007932908","Texas Eastern Transmission, LP",C000094,20190717 06:47:26,Y,"DUKE ENERGY INDIANA, INC","	006939540",,N,,,
